FECHA,DIA,HORA,BARRIO,MES,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,MOVIL_AGRESOR,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,PROFESION,ESCOLARIDAD,GENERO
2011-11-11,Viernes,23:52:00,CHAPINERO CENTRAL E-2,nov.,URBANA,CAFETERIAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2011-11-11,Viernes,08:51:00,LA LLANURA E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-12,Sábado,20:10:00,BUENA VISTA E-1,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-12,Sábado,22:15:00,SAN ANTONIO E-15,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-12,Sábado,18:40:00,LAGO TIMIZA I ETAPA E-8,nov.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,54.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-12,Sábado,14:40:00,SAN JORGE E-18,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-12,Sábado,16:35:00,PASTRANITA I E-8,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,FEMENINO
2011-11-12,Sábado,01:34:00,CARVAJAL E-8,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-13,Domingo,18:30:00,COSTA RICA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-13,Domingo,00:30:00,LUCERO ALTO E-19,nov.,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,CONDUCTOR TAXI,A PIE,33.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,02:30:00,DINDALITO E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,21:20:00,ARABIA E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,21:20:00,ARABIA E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,00:15:00,PALESTINA E-7,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,FEMENINO
2011-11-13,Domingo,16:45:00,PUENTE ARANDA E-16,nov.,URBANA,CARCELES,CONTUNDENTES,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-13,Domingo,13:15:00,LA COLMENA E-19,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,02:10:00,EL MOCHUELO ORIENTAL E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,04:20:00,ALMIRANTE PADILLA E-5,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,04:15:00,SAN CAYETANO E-11,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-13,Domingo,04:42:00,LA PAZ E-18,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-14,Lunes,11:30:00,EL PARAISO E-19,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-14,Lunes,08:30:00,BARRANQUILLITA E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,FEMENINO
2011-11-14,Lunes,00:30:00,LAS COLUMNAS E-4,nov.,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,FEMENINO
2011-11-14,Lunes,03:30:00,EL SOCORRO E-18,nov.,URBANA,RESTAURANTES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-14,Lunes,19:10:00,SANTA FE E-7,nov.,URBANA,TIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-14,Lunes,05:45:00,ISLANDIA E-7,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-14,Lunes,11:22:00,CIUDAD MONTES E-16,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-14,Lunes,09:01:00,ANDALUCIA E-8,nov.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,25.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,FEMENINO
2011-11-15,Martes,16:00:00,EL EJIDO E-16,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,SEPARADO,-,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-15,Martes,21:07:00,BILBAO E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,MASCULINO
2011-11-16,Miércoles,19:51:00,LA ESPERANZA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,FEMENINO
2011-11-17,Jueves,20:10:00,VERAGUAS E-16,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53.0,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,MASCULINO
2011-11-17,Jueves,13:05:00,FLORALIA E-8,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-17,Jueves,16:42:00,LA RESURRECCION II E-18,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,FEMENINO
2011-11-17,Jueves,18:19:00,URB. TOBERIN E-1,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-17,Jueves,07:11:00,LA ALQUERIA E-16,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,50.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-18,Viernes,08:30:00,LA RIVERA E-8,nov.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,49.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-18,Viernes,04:15:00,MARIA PAZ E-8,nov.,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR VEHICULO,PASAJERO BUS,48.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-18,Viernes,00:52:00,AMBERES E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-18,Viernes,00:52:00,AMBERES E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-19,Sábado,17:55:00,LA IGUALDAD E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-19,Sábado,00:55:00,POLO CLUB E-12,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR MOTOCICLETA,40.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-19,Sábado,01:55:00,NUEVO CHILE E-7,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2011-11-19,Sábado,03:46:00,BACHUE E-10,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-20,Domingo,17:30:00,JERUSALEN E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,67.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-20,Domingo,03:30:00,EL CODITO E-1,nov.,URBANA,ESTACIONES DE SERVICIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,SECUNDARIA,MASCULINO
2011-11-20,Domingo,01:10:00,EL PARAISO E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-20,Domingo,02:50:00,CENTRO E-3,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2011-11-20,Domingo,01:45:00,LA FLORIDA SUR E-19,nov.,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,35.0,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-20,Domingo,03:10:00,PIAMONTE E-7,nov.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,MASCULINO
2011-11-20,Domingo,04:15:00,MONTEBLANCO E-5,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-20,Domingo,00:35:00,SAN VICENTE E-4,nov.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,35.0,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-20,Domingo,23:12:00,TINTALITO I E-8,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-20,Domingo,02:27:00,LOS MOLINOS I SECTOR E-18,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-21,Lunes,16:00:00,NORMANDIA E-10,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,22.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,MASCULINO
2011-11-22,Martes,13:30:00,VILLA NELLY E-8,nov.,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,BICICLETA,38.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-22,Martes,13:30:00,VILLA NELLY E-8,nov.,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,BICICLETA,38.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-22,Martes,05:30:00,PRADOS DE KENNEDY E-8,nov.,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,61.0,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,MASCULINO
2011-11-22,Martes,22:05:00,VILLAS DEL PROGRESO E-19,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-23,Miércoles,19:00:00,CORDILLERA SUR E-19,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-23,Miércoles,15:50:00,GALERIAS E-13,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-23,Miércoles,21:28:00,LUIS LOPEZ DE MEZA E-18,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52.0,SOLTERO,COLOMBIA,DELINCUENCIA,-,PRIMARIA,MASCULINO
2011-11-23,Miércoles,16:53:00,LA TOSCANA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,21.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-23,Miércoles,16:53:00,LA TOSCANA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,34.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-24,Jueves,19:00:00,LAS BRISAS E-4,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-24,Jueves,17:04:00,SANTA ISABEL E-14,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ODONTOLOGIA,SUPERIOR,MASCULINO
2011-11-24,Jueves,06:02:00,CHICO I E-2,nov.,URBANA,CONSTRUCCION,CONTUNDENTES,A PIE,A PIE,49.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-25,Viernes,20:00:00,OLARTE E-7,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,-,53.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-25,Viernes,18:50:00,CIUDAD HUNZA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,-,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-25,Viernes,07:40:00,SAN BASILIO E-10,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-25,Viernes,01:31:00,SANTA LIBRADA E-5,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR TAXI,CONDUCTOR TAXI,21.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-26,Sábado,21:20:00,VILLA HERMOSA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,FEMENINO
2011-11-26,Sábado,21:20:00,VILLA HERMOSA E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,23:40:00,LA ESTANZUELA E-14,nov.,URBANA,TALLERES MECANICA,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-26,Sábado,15:10:00,VERACRUZ E-3,nov.,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,23.0,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,FEMENINO
2011-11-26,Sábado,07:50:00,VILLA DE LA LOMA E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-26,Sábado,14:05:00,EL PARAISO E-19,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,20:14:00,VOTO NACIONAL E-14,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,21:43:00,LA MANUELITA II SECTOR E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,21:46:00,LA FLORA ALTA E-4,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,20:31:00,EL PORVENIR E-5,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-26,Sábado,04:42:00,CHICO SUR E-5,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,19:00:00,LUIS CARLOS GALAN E-10,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,03:20:00,SAN JORGE E-18,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,08:45:00,SANTA INES E-4,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,03:10:00,SAN BERNARDINO E-7,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,00:25:00,ACACIAS SUR E-19,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,03:29:00,EL ANHELO E-7,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-27,Domingo,08:21:00,LA MARICHUELA E-5,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-11-28,Lunes,21:05:00,LOS CEDRITOS E-1,nov.,URBANA,RESTAURANTES,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,26.0,CASADO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,MASCULINO
2011-11-28,Lunes,01:40:00,LAS LOMAS E-18,nov.,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,-,19.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-29,Martes,17:00:00,PRADO PINZON E-11,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,27.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-29,Martes,11:30:00,LAS AMERICAS E-8,nov.,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-29,Martes,22:15:00,LA ORQUIDEA E-5,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,SECUNDARIA,MASCULINO
2011-11-29,Martes,15:20:00,CARVAJAL E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,37.0,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,SECUNDARIA,MASCULINO
2011-11-29,Martes,22:05:00,GUSTAVO RESTREPO E-18,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,MASCULINO
2011-11-29,Martes,19:46:00,EL CARMEN E-6,nov.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,15.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-11-29,Martes,16:48:00,CARACOLI E-19,nov.,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,32.0,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-11-30,Miércoles,18:00:00,CIUDAD SALITRE II E-13,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,20.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-30,Miércoles,18:00:00,CIUDAD SALITRE II E-13,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,25.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,MASCULINO
2011-11-30,Miércoles,21:27:00,PATIO BONITO I E-8,nov.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,17.0,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,MASCULINO
2011-12-01,Jueves,23:20:00,SANTO DOMINGO E-19,dic.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30.0,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-12-01,Jueves,20:47:00,LA CITA E-1,dic.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,A PIE,43.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
2011-12-01,Jueves,18:38:00,BACHUE E-10,dic.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,MASCULINO
2011-12-02,Viernes,22:30:00,CIUDAD SALITRE I E-9,dic.,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,MASCULINO
2011-12-02,Viernes,02:00:00,CLARET E-18,dic.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,32.0,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,MASCULINO
2011-12-02,Viernes,05:30:00,FONTIBON CENTRO E-9,dic.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,MASCULINO
